material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,elements,cbm,vbm,crystal_system,spacegroup,is_stable,cif_path
mp-757751,BaTi14O28,0.0,-3.460741564108526,0.033997021511629005,1097.0960640703893,3.800434347486447,86,"['Ba', 'O', 'Ti']",,,Triclinic,P-1,False,data\candidates\cif\mp-757751.cif
mp-773131,BaTi14O28,0.0,-3.460968946899224,0.033769638720929,1098.2393326066522,3.79647809051712,86,"['Ba', 'O', 'Ti']",,,Triclinic,P-1,False,data\candidates\cif\mp-773131.cif
mp-3943,BaTi2O5,1.8301,-3.509142515208333,0.022967943125062004,315.8104194178934,4.938200329835688,24,"['Ba', 'O', 'Ti']",4.3803,2.5502000000000002,Monoclinic,C2/m,False,data\candidates\cif\mp-3943.cif
mp-555966,BaTi2O5,2.1471,-3.530045994166729,0.0020644641666660002,308.4075062318844,5.056735279855381,24,"['Ba', 'O', 'Ti']",4.5705,2.4234,Monoclinic,C2,False,data\candidates\cif\mp-555966.cif
mp-558159,BaTi2O5,2.8033,-3.532110458333396,0.0,443.41902471964363,4.68942476647537,32,"['Ba', 'O', 'Ti']",4.328699999999999,1.525399999999999,Orthorhombic,Pnma,True,data\candidates\cif\mp-558159.cif
mp-3175,BaTi4O9,2.7041999999999993,-3.5136086255952392,0.010130699062498002,350.987551179767,4.473580891648695,28,"['Ba', 'O', 'Ti']",4.7386,2.0344,Orthorhombic,Pmmn,False,data\candidates\cif\mp-3175.cif
mp-27790,BaTi5O11,2.6235,-3.5131783265686263,0.0077932558455890005,831.3044139307269,4.415739248770174,68,"['Ba', 'O', 'Ti']",4.7891,2.1656,Monoclinic,P2_1/c,False,data\candidates\cif\mp-27790.cif
mp-1227853,BaTi6O11,0.0,-3.402755226944443,0.015167345006229,846.5661120132227,4.711697722919562,72,"['Ba', 'O', 'Ti']",,,Orthorhombic,Cmc2_1,False,data\candidates\cif\mp-1227853.cif
mp-1227654,BaTi6O12,0.0,-3.473214040526316,0.0031349876759470003,458.65380403481475,4.464188567954587,38,"['Ba', 'O', 'Ti']",,,Monoclinic,C2/m,False,data\candidates\cif\mp-1227654.cif
mp-757206,BaTi6O12,0.0,-3.473723413947367,0.0026256142548970003,459.8743213190496,4.452340506311041,38,"['Ba', 'O', 'Ti']",,,Tetragonal,I4/m,False,data\candidates\cif\mp-757206.cif
mp-504457,BaTi6O13,2.6401,-3.50576490425,0.013269258593750001,462.19227179220894,4.544975012152147,40,"['Ba', 'O', 'Ti']",5.0106,2.3705,Triclinic,P-1,False,data\candidates\cif\mp-504457.cif
mp-757266,BaTi7O14,0.0,-3.480667132196969,0.0011319361363630002,1093.0293473603456,4.231830803403245,88,"['Ba', 'O', 'Ti']",,,Triclinic,P-1,False,data\candidates\cif\mp-757266.cif
mp-2754073,BaTi8O16,0.0,-3.325911686733333,7.088119995657394e-05,304.60490524040927,4.231708268991054,25,"['Ba', 'O', 'Ti']",,,Triclinic,P-1,False,data\candidates\cif\mp-2754073.cif
mp-752852,BaTi8O16,0.0,-3.484021402266667,0.0011290395999660001,311.95809510454,4.131962326058956,25,"['Ba', 'O', 'Ti']",,,Triclinic,P1,False,data\candidates\cif\mp-752852.cif
mp-759489,BaTi8O16,0.0,-3.4851504418666672,0.0,621.9303909380684,4.145155519211262,50,"['Ba', 'O', 'Ti']",,,Monoclinic,C2,True,data\candidates\cif\mp-759489.cif
mp-1076151,Ca2Ti2O5,0.0,-3.2502941251851842,0.106193333611116,237.54239297571144,3.577553924688474,18,"['Ca', 'O', 'Ti']",,,Orthorhombic,Ima2,False,data\candidates\cif\mp-1076151.cif
mp-1096895,Ca2Ti2O5,0.0,-3.287257276851851,0.069230181944449,458.2634261985389,3.708874292324478,36,"['Ca', 'O', 'Ti']",,,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1096895.cif
mp-1370679,Ca2Ti2O5,0.0,-3.274829809629627,0.08165764916667201,223.17806940855002,3.8078146411172042,18,"['Ca', 'O', 'Ti']",,,Orthorhombic,Pbam,False,data\candidates\cif\mp-1370679.cif
mp-1042523,Ca2Ti3O8,2.4432,-3.46170255,0.09420871999999901,341.4029041034518,3.421753376096081,26,"['Ca', 'O', 'Ti']",4.2596,1.8164,Hexagonal,P6_3mc,False,data\candidates\cif\mp-1042523.cif
mp-1397126,Ca2Ti3O8,2.7744,-3.5559112699999993,0.0,160.77123140841795,3.633101922188258,13,"['Ca', 'O', 'Ti']",4.7015,1.9271,Monoclinic,C2/m,True,data\candidates\cif\mp-1397126.cif
mp-1045642,Ca2Ti9O13,0.0,-3.085822926875001,0.09218788479166101,250.24808591253736,4.770652092005226,24,"['Ca', 'O', 'Ti']",,,Monoclinic,C2/m,False,data\candidates\cif\mp-1045642.cif
mp-4163,Ca3Ti2O7,2.5302,-3.511848975138888,0.002560221250003,287.2813744077432,3.791381905306774,24,"['Ca', 'O', 'Ti']",5.1814,2.6512000000000002,Orthorhombic,Cmc2_1,False,data\candidates\cif\mp-4163.cif
mp-15315,Ca4Ti3O10,2.4425,-3.525216475588235,0.001450944558827,818.0110389635466,3.76687188840509,68,"['Ca', 'O', 'Ti']",5.2097,2.7672,Orthorhombic,Pbca,False,data\candidates\cif\mp-15315.cif
mp-1041570,CaTi2O4,0.0,-3.189306180952381,0.18160072535714403,173.49484052086342,3.824801310351591,14,"['Ca', 'O', 'Ti']",,,Orthorhombic,Imma,False,data\candidates\cif\mp-1041570.cif
mp-1044645,CaTi2O4,0.0,-3.255729610952381,0.11517729535714501,526.983456932676,3.777632587705008,42,"['Ca', 'O', 'Ti']",,,Trigonal,P3m1,False,data\candidates\cif\mp-1044645.cif
mp-1044676,CaTi2O4,0.0,-3.235754973809523,0.135151932500003,173.59729624954852,3.822543943366079,14,"['Ca', 'O', 'Ti']",,,Trigonal,R3m,False,data\candidates\cif\mp-1044676.cif
mp-1044919,CaTi2O4,0.0,-3.245249948571428,0.125656957738097,523.7889418352319,3.800671837620706,42,"['Ca', 'O', 'Ti']",,,Trigonal,P3m1,False,data\candidates\cif\mp-1044919.cif
mp-1047318,CaTi2O4,0.0,-3.2626038773809523,0.108303028928574,175.3188924675686,3.78500733163251,14,"['Ca', 'O', 'Ti']",6.2823,6.3113,Cubic,Fd-3m,False,data\candidates\cif\mp-1047318.cif
mp-1327109,CaTi2O4,0.0,-3.222332823273809,0.148574083035716,696.9392464319861,3.808557470457777,56,"['Ca', 'O', 'Ti']",,,Monoclinic,Cm,False,data\candidates\cif\mp-1327109.cif
mp-1345518,CaTi2O4,0.0,-3.301700465595237,0.06920644071428901,308.4685429480263,4.30243737025234,28,"['Ca', 'O', 'Ti']",,,Orthorhombic,Pnma,False,data\candidates\cif\mp-1345518.cif
mp-1345605,CaTi2O4,0.0,-3.335920769880952,0.034986136428573004,344.9719658435736,3.847172286830625,28,"['Ca', 'O', 'Ti']",,,Orthorhombic,Pmmn,False,data\candidates\cif\mp-1345605.cif
mp-1354855,CaTi2O4,0.0,-3.219353374047619,0.15155353226190701,523.9613665801216,3.799421115880879,42,"['Ca', 'O', 'Ti']",,,Monoclinic,Cm,False,data\candidates\cif\mp-1354855.cif
mp-1390652,CaTi2O4,0.0,-3.181633748095237,0.18927315821428903,170.50397211278099,3.8918934564439773,14,"['Ca', 'O', 'Ti']",5.9924,6.0219,Monoclinic,C2/m,False,data\candidates\cif\mp-1390652.cif
mp-1445898,CaTi2O4,0.0,-3.261883404523808,0.10902350178571701,174.69616402409207,3.7984995095365983,14,"['Ca', 'O', 'Ti']",6.2981,6.3272,Tetragonal,I4_1/amd,False,data\candidates\cif\mp-1445898.cif
mp-3463,CaTi2O4,0.0,-3.34637865595238,0.024528250357144003,153.4144665959616,4.325428416806857,14,"['Ca', 'O', 'Ti']",,,Orthorhombic,Cmcm,False,data\candidates\cif\mp-3463.cif
mp-1042976,CaTi2O5,2.7621,-3.487876726458333,0.059061577656249004,243.64501410648234,2.941650800760999,16,"['Ca', 'O', 'Ti']",3.1562,0.3941,Orthorhombic,Cmcm,False,data\candidates\cif\mp-1042976.cif
mp-1403610,CaTi2O5,2.9078,-3.543918041458333,0.003020262656249,205.68196780875334,3.484595944327877,16,"['Ca', 'O', 'Ti']",4.1,1.1922,Orthorhombic,Pmmn,False,data\candidates\cif\mp-1403610.cif
mp-1079825,CaTi2O6,0.0,-2.968004281851852,0.18482976625000203,116.61891565209486,3.300724432341477,9,"['Ca', 'O', 'Ti']",,,Trigonal,P-31m,False,data\candidates\cif\mp-1079825.cif
mp-1181883,CaTi2O6,0.0,-2.9734934899074092,0.17934055819444503,469.92202851578793,3.276517216116052,36,"['Ca', 'O', 'Ti']",0.7134,0.7424000000000001,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1181883.cif
mp-1188864,CaTi2O6,0.0,-2.97312266074074,0.179711387361113,236.2326715455679,3.2588794906955902,18,"['Ca', 'O', 'Ti']",,,Monoclinic,C2/c,False,data\candidates\cif\mp-1188864.cif
mp-1043835,CaTi3O7,2.8507,-3.4778934443181813,0.058440445568171004,630.6977197009498,3.113881918849768,44,"['Ca', 'O', 'Ti']",3.3053,0.4546,Orthorhombic,Pnma,False,data\candidates\cif\mp-1043835.cif
mp-1046693,CaTi4O6,0.0,-3.130551191666667,0.072010032045454,230.12273817948736,4.727016160773334,22,"['Ca', 'O', 'Ti']",,,Orthorhombic,Cmcm,False,data\candidates\cif\mp-1046693.cif
mp-1387047,CaTi4O8,0.0,-3.388729337948717,0.06515968461538,173.68303288194937,3.437481478447239,13,"['Ca', 'O', 'Ti']",4.2055,4.2341,Trigonal,R-3m,False,data\candidates\cif\mp-1387047.cif
mp-1443685,CaTi4O8,0.0,-3.359238210256409,0.09465081230768901,158.37853387077206,3.7696535891624583,13,"['Ca', 'O', 'Ti']",5.4528,5.4817,Monoclinic,Cm,False,data\candidates\cif\mp-1443685.cif
mp-1040874,CaTi4O9,2.6041,-3.435326306309524,0.09494791830356901,379.83127387058084,3.2835623619917182,28,"['Ca', 'O', 'Ti']",3.4279,0.8238000000000001,Tetragonal,P4/n,False,data\candidates\cif\mp-1040874.cif
mp-1341727,CaTi5O7,0.0,-3.048828500897435,0.108408885192304,269.2103271127109,4.828563676451462,26,"['Ca', 'O', 'Ti']",,,Orthorhombic,Cmcm,False,data\candidates\cif\mp-1341727.cif
mp-1097052,La2Fe2O5,0.0,-2.658387023888889,0.172655964166668,126.6915648560537,6.153682543459169,9,"['Fe', 'La', 'O']",,,Triclinic,P1,False,data\candidates\cif\mp-1097052.cif
mp-1097888,La2Fe2O5,0.0,-2.639047758333333,0.19199522972222302,125.29335028494992,6.222354732195789,9,"['Fe', 'La', 'O']",,,Monoclinic,C2,False,data\candidates\cif\mp-1097888.cif
mp-1099626,La2Fe2O5,1.260999999999999,-2.738956553333333,0.09208643472222401,259.8077443786794,6.001512179112708,18,"['Fe', 'La', 'O']",7.9769000000000005,6.7158999999999995,Orthorhombic,Ima2,False,data\candidates\cif\mp-1099626.cif
mp-1212003,La3Fe5O12,1.9344000000000001,-2.5266957703750013,0.039771420875000005,1072.0046253665878,5.501653292853652,80,"['Fe', 'La', 'O']",6.0382,4.1038,Cubic,Ia-3d,False,data\candidates\cif\mp-1212003.cif
mp-1180667,La3FeO6,2.0848,-3.3584037165,0.006023645250003,315.6763683242629,5.981521265828472,20,"['Fe', 'La', 'O']",6.9253,4.8405000000000005,Orthorhombic,Cmc2_1,False,data\candidates\cif\mp-1180667.cif
mp-754261,La4FeO8,0.713499999999999,-3.246115302884616,0.08727669067308001,741.2396530875476,6.626227655223765,52,"['Fe', 'La', 'O']",6.9927,6.2792,Orthorhombic,Cmmm,False,data\candidates\cif\mp-754261.cif
mp-770762,La7(FeO8)2,0.0,-2.959681968200001,0.11945281315000301,371.1808428435004,5.994795872742111,25,"['Fe', 'La', 'O']",,,Monoclinic,Cm,False,data\candidates\cif\mp-770762.cif
mp-572788,LaFe12O19,0.018600000000000002,-1.78395767,0.088072068124992,724.6643303254009,5.100945302114906,64,"['Fe', 'La', 'O']",4.151,4.1324,Orthorhombic,Cmcm,False,data\candidates\cif\mp-572788.cif
mp-574915,LaFe12O19,0.9577999999999991,-1.784153161874999,0.08787657624999301,721.7214900360046,5.121744554397559,64,"['Fe', 'La', 'O']",4.9882,4.0304,Hexagonal,P6_3/mmc,False,data\candidates\cif\mp-574915.cif
mp-1078634,LaFeO3,1.950899999999999,-2.852925804000007,0.0,115.45061726760383,6.982962229917882,10,"['Fe', 'La', 'O']",7.3133,5.3624,Trigonal,R-3c,True,data\candidates\cif\mp-1078634.cif
mp-1181002,LaFeO3,1.2424,-2.746178183500001,0.10674762050000701,302.64898868723105,5.327540021179633,20,"['Fe', 'La', 'O']",5.5311,4.2887,Orthorhombic,Pnma,False,data\candidates\cif\mp-1181002.cif
mp-22590,LaFeO3,1.433399999999999,-2.825153782000001,0.027772022000007,251.93610168856503,6.399934700878753,20,"['Fe', 'La', 'O']",6.6646,5.2312,Orthorhombic,Pnma,False,data\candidates\cif\mp-22590.cif
mp-552676,LaFeO3,0.848399999999999,-2.722917310000001,0.130008494000007,61.96642318273111,6.50503335833213,5,"['Fe', 'La', 'O']",8.3219,7.4735,Cubic,Pm-3m,False,data\candidates\cif\mp-552676.cif
mp-759730,Fe(Bi5O8)5,0.767999999999999,-1.603436871969698,0.028678691212128002,1112.7349901093382,8.834934643096869,66,"['Bi', 'Fe', 'O']",4.9265,4.1585,Cubic,P23,False,data\candidates\cif\mp-759730.cif
mp-530917,Fe10Bi5O24,0.0,-1.4859353730769231,0.16323888858975702,987.6802406990153,6.682429368005831,78,"['Bi', 'Fe', 'O']",,,Tetragonal,I4_122,False,data\candidates\cif\mp-530917.cif
mp-1196085,Fe4Bi2O9,2.027399999999999,-1.668205925666666,0.017097381333337002,851.6366522614163,6.125053958732815,60,"['Bi', 'Fe', 'O']",4.6804,2.653,Orthorhombic,Pnma,False,data\candidates\cif\mp-1196085.cif
mp-504615,Fe4Bi2O9,1.2366,-1.673642153333334,0.011661153666668,409.87716106509606,6.3632728825152824,30,"['Bi', 'Fe', 'O']",3.7547,2.5181,Orthorhombic,Pbam,False,data\candidates\cif\mp-504615.cif
mp-531715,Fe5(BiO4)3,1.7527,-1.574656109375,0.107923691875001,1008.3861198829615,7.233482829176737,80,"['Bi', 'Fe', 'O']",6.0866,4.3339,Cubic,Ia-3d,False,data\candidates\cif\mp-531715.cif
mp-698573,FeBi25O39,2.1319,-1.617114149153846,0.027127071153849002,1102.6285564635195,8.891818760260144,65,"['Bi', 'Fe', 'O']",6.3697,4.2378,Trigonal,R3,False,data\candidates\cif\mp-698573.cif
mp-757766,FeBi25O39,2.2279,-1.619026768692307,0.025214451615387,1107.9548991323613,8.849072549468108,65,"['Bi', 'Fe', 'O']",6.3514,4.1235,Triclinic,P1,False,data\candidates\cif\mp-757766.cif
mp-1069079,FeBiO3,1.3463,-1.64759779,0.026811494000001,137.34875639029534,7.5640409481152755,10,"['Bi', 'Fe', 'O']",5.5944,4.2481,Tetragonal,P4mm,False,data\candidates\cif\mp-1069079.cif
mp-1193035,FeBiO3,1.6433,-1.6179980230000002,0.056411261000001,379.3144417492893,8.216757680391034,30,"['Bi', 'Fe', 'O']",6.7017,5.0584,Monoclinic,C2/m,False,data\candidates\cif\mp-1193035.cif
mp-22949,FeBiO3,1.7783,-1.640829873,0.033579411000001,133.6500252449514,7.773373896524185,10,"['Bi', 'Fe', 'O']",6.1466,4.3683,Trigonal,R3m,False,data\candidates\cif\mp-22949.cif
mp-23501,FeBiO3,1.279099999999999,-1.672776781,0.001632503000001,125.36629858388716,8.287008783415024,10,"['Bi', 'Fe', 'O']",5.5546,4.2755,Trigonal,R3c,False,data\candidates\cif\mp-23501.cif
mp-548231,FeBiO3,0.0,-1.612286208999997,0.062123075000004004,116.80742898715596,8.8942255344319,10,"['Bi', 'Fe', 'O']",,,Trigonal,R3,False,data\candidates\cif\mp-548231.cif
mp-645159,FeBiO3,1.541999999999999,-1.6628035179999991,0.011605766000001001,240.59962335446852,8.636020314780833,20,"['Bi', 'Fe', 'O']",6.723,5.181,Orthorhombic,Pnma,False,data\candidates\cif\mp-645159.cif
mp-504427,Ti3PbO7,1.982899999999999,-3.153193498181819,0.0014684690909050001,268.62939731145656,5.721579052693589,22,"['O', 'Pb', 'Ti']",5.5864,3.6035,Monoclinic,P2_1/m,False,data\candidates\cif\mp-504427.cif
mp-757480,Ti5Pb5O14,0.40539999999999904,-2.6199267773611092,0.09407164218749901,344.58391350783484,7.225207838484728,24,"['O', 'Pb', 'Ti']",6.3793,5.9739,Triclinic,P1,False,data\candidates\cif\mp-757480.cif
mp-1101432,Ti8Pb8O23,0.0,-2.650114892094016,0.070264822115398,522.8655741498194,7.64908879758719,39,"['O', 'Pb', 'Ti']",,,Monoclinic,Pm,False,data\candidates\cif\mp-1101432.cif
mp-567334,Ag(BCl)6,2.7028,-0.736950766538461,0.0,1920.521817588254,2.666185535806875,104,"['Ag', 'B', 'Cl']",3.0934,0.3906,Cubic,Pa-3,True,data\candidates\cif\mp-567334.cif
mp-560328,Ag15P4S16Cl3,1.288799999999999,-0.48195274154135204,0.0,1709.5912546710772,4.58713063268096,76,"['Ag', 'Cl', 'P', 'S']",3.4566,2.1678,Cubic,I-43d,True,data\candidates\cif\mp-560328.cif
mp-1215118,Ag16HgAs4S15,1.1099,-0.29417095789351705,0.005915221319444001,3227.9681267794626,5.570459025123106,144,"['Ag', 'As', 'Hg', 'S']",3.5779,2.468,Monoclinic,C2,False,data\candidates\cif\mp-1215118.cif
mp-1247866,Ag2B8O13,2.9324,-2.503243793550724,0.007411922173912001,1035.4718414916476,3.27284456333392,92,"['Ag', 'B', 'O']",3.6098,0.6774,Monoclinic,P2_1,False,data\candidates\cif\mp-1247866.cif
mp-554873,Ag2B8O13,3.4397,-2.510655715724636,0.0,996.2222434020954,3.401789519714084,92,"['Ag', 'B', 'O']",3.886,0.44630000000000003,Monoclinic,P2_1/c,True,data\candidates\cif\mp-554873.cif
mp-759792,Ag2B8O13,2.858,-2.499107242137681,0.011548473586955,999.27459655565,3.391398519078204,92,"['Ag', 'B', 'O']",3.9386,1.0806,Triclinic,P1,False,data\candidates\cif\mp-759792.cif
mp-559071,Ag2Bi2S3Cl2,1.6367999999999991,-0.7483002703703701,0.004958104166663001,902.3886100216055,5.894385992000153,36,"['Ag', 'Bi', 'Cl', 'S']",4.6206,2.9838,Triclinic,P-1,False,data\candidates\cif\mp-559071.cif
mp-556345,Ag2BrNO3,1.6045,-0.6550704147619041,0.019580985714285,472.2407350581327,5.030349553075043,28,"['Ag', 'Br', 'N', 'O']",2.2077,0.6032000000000001,Orthorhombic,Pnma,False,data\candidates\cif\mp-556345.cif
mp-1196546,Ag2Ge(S2O7)3,2.8072,-1.599947565999999,0.0,2544.8376861250085,3.197653665902322,180,"['Ag', 'Ge', 'O', 'S']",2.9713000000000003,0.1641,Trigonal,P-3,True,data\candidates\cif\mp-1196546.cif
mp-554988,Ag2Ge2O5,1.0401,-1.485430639074073,0.05755108907407001,1437.4691526494996,6.113411017503664,108,"['Ag', 'Ge', 'O']",2.6665,1.6264,Monoclinic,P2_1/c,False,data\candidates\cif\mp-554988.cif
mp-861942,Ag2GePbS4,1.3699,-0.550358512291666,0.0,364.72549463914106,5.680462312578542,16,"['Ag', 'Ge', 'Pb', 'S']",4.99,3.6201,Orthorhombic,Ama2,True,data\candidates\cif\mp-861942.cif
mp-1202797,Ag2H12C3S3(BrN3)2,2.7767,-0.43362197752976106,0.035553705269679,806.8356544920883,2.485787848613867,56,"['Ag', 'Br', 'C', 'H', 'N', 'S']",2.737,-0.0397,Monoclinic,P2/c,False,data\candidates\cif\mp-1202797.cif
mp-723002,Ag2H12S(NO)4,2.9514,-0.7796728774275351,0.026502457499999,475.1727984414992,2.6553447441244913,46,"['Ag', 'H', 'N', 'O', 'S']",2.7064,-0.245,Tetragonal,P-42_1c,False,data\candidates\cif\mp-723002.cif
mp-778019,Ag2H16O9,2.5301,-1.095874616975308,0.076976250185183,973.5197768425014,2.5644140931167883,108,"['Ag', 'H', 'O']",1.6034000000000002,-0.9267000000000001,Monoclinic,P2_1/c,False,data\candidates\cif\mp-778019.cif
mp-690687,Ag2H2IOF,1.4591,-1.046624786547618,0.0,249.96448633373691,5.04416628656165,14,"['Ag', 'F', 'H', 'I', 'O']",1.9491,0.49,Monoclinic,P2_1,True,data\candidates\cif\mp-690687.cif
mp-860963,Ag2H4(SO4)3,2.8821,-1.449344143492063,0.0,1057.2732554233448,3.1911550258767,84,"['Ag', 'H', 'O', 'S']",3.3807,0.49860000000000004,Orthorhombic,Pna2_1,True,data\candidates\cif\mp-860963.cif
mp-1202149,Ag2H6PdS2(NO3)2,1.894899999999999,-0.9421109829385961,0.10656070559210201,441.5751954706639,3.88341159971347,38,"['Ag', 'H', 'N', 'O', 'Pd', 'S']",2.827,0.9321,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1202149.cif
mp-1215002,Ag2H8C2S2N5ClO3,2.4575,-0.5539089868840591,0.18775050698124401,600.0725751856686,2.575937398817746,46,"['Ag', 'C', 'Cl', 'H', 'N', 'O', 'S']",2.7104,0.2529,Triclinic,P-1,False,data\candidates\cif\mp-1215002.cif
mp-558763,Ag2Hg(SeO3)2,1.9351,-0.9140723493655301,0.012571866363638001,1389.8546899559813,6.406219939683736,88,"['Ag', 'Hg', 'O', 'Se']",3.3087,1.3736000000000002,Orthorhombic,Pbca,False,data\candidates\cif\mp-558763.cif
mp-1229122,Ag2HgI4,1.276399999999999,-0.5112391594047601,0.0011233871428580002,266.9819945542102,5.746625628681051,7,"['Ag', 'Hg', 'I']",1.9847000000000001,0.7083,Tetragonal,I-42m,False,data\candidates\cif\mp-1229122.cif
mp-23485,Ag2HgI4,1.2219,-0.512362546547618,0.0,266.73707472580065,5.75190222011236,7,"['Ag', 'Hg', 'I']",2.1173,0.8954000000000001,Tetragonal,I-4,True,data\candidates\cif\mp-23485.cif
mp-570256,Ag2HgI4,1.100399999999999,-0.509957182261901,0.002405364285717,267.8769872409628,5.727425816244202,7,"['Ag', 'Hg', 'I']",2.0134,0.913,Tetragonal,P-42m,False,data\candidates\cif\mp-570256.cif
mp-556866,Ag2HgSI2,1.2212,-0.44160478972222206,0.0,397.00142510366817,5.874190989845033,12,"['Ag', 'Hg', 'I', 'S']",2.466,1.2448000000000001,Orthorhombic,Cmc2_1,True,data\candidates\cif\mp-556866.cif
mp-557396,Ag2INO3,1.4835,-0.618246061726189,0.001587870178573,1025.3878743722612,5.242348781475822,56,"['Ag', 'I', 'N', 'O']",2.803,1.3195000000000001,Orthorhombic,P2_12_12_1,False,data\candidates\cif\mp-557396.cif
mp-1203404,Ag2Mo(I2O7)2,1.9610999999999992,-0.9568541320634911,0.009820445416662,652.7579761325347,5.30799170509228,42,"['Ag', 'I', 'Mo', 'O']",4.885,2.9239,Monoclinic,C2/c,False,data\candidates\cif\mp-1203404.cif
mp-27966,Ag2Mo2O7,1.9011,-1.5074706507575741,0.0,291.2230911313625,5.92560400502563,22,"['Ag', 'Mo', 'O']",3.2486,1.3475000000000001,Triclinic,P-1,True,data\candidates\cif\mp-27966.cif
mp-560276,Ag2Mo2O7,2.0118,-1.50653724621212,0.0009334045454540001,629.5410304074288,5.482320077047615,44,"['Ag', 'Mo', 'O']",3.4918,1.48,Monoclinic,P2_1/c,False,data\candidates\cif\mp-560276.cif
mp-556429,Ag2Mo3SeO12,1.7276999999999991,-1.549436900454281,0.008686748680556002,1071.926643699604,4.799219392858115,72,"['Ag', 'Mo', 'O', 'Se']",2.9772,1.2495,Monoclinic,P2_1/c,False,data\candidates\cif\mp-556429.cif
mp-19318,Ag2MoO4,1.873099999999999,-1.251052689761907,0.001024362499997,200.1924022766432,6.23221806833446,14,"['Ag', 'Mo', 'O']",3.0582,1.1851,Cubic,Fd-3m,False,data\candidates\cif\mp-19318.cif
mp-557303,Ag2NClO3,1.71,-0.68977540690476,0.0046095557142860006,444.642151217072,4.678561123032568,28,"['Ag', 'Cl', 'N', 'O']",2.4214,0.7114,Orthorhombic,Pnma,False,data\candidates\cif\mp-557303.cif
mp-1195759,Ag2P2H2O7,2.1369,-1.815974185778388,0.001177638493597,595.0223503298533,4.372446529424763,52,"['Ag', 'H', 'O', 'P']",3.5122,1.3753,Orthorhombic,Fddd,False,data\candidates\cif\mp-1195759.cif
mp-557644,Ag2P2PbO7,2.3697,-1.98453012438492,0.0022233000347250003,354.8782652593022,5.5858146118879315,24,"['Ag', 'O', 'P', 'Pb']",4.4974,2.1277,Triclinic,P-1,False,data\candidates\cif\mp-557644.cif
mp-1190325,Ag2P2PdO7,1.166799999999999,-1.785766681051587,0.0,346.0448076380572,4.761192507145591,24,"['Ag', 'O', 'P', 'Pd']",2.5732,1.4064,Monoclinic,C2/c,True,data\candidates\cif\mp-1190325.cif
mp-707138,Ag2PHO4,1.3274,-1.5734414415699391,0.0,310.71896796293834,4.997597387476359,24,"['Ag', 'H', 'O', 'P']",2.6615,1.3341,Trigonal,P3_112,True,data\candidates\cif\mp-707138.cif
mp-558151,Ag2PO3F,1.0803,-1.769361049353741,0.00529821249999,406.5598499446455,5.125172484614391,28,"['Ag', 'F', 'O', 'P']",2.265,1.1847,Monoclinic,C2/c,False,data\candidates\cif\mp-558151.cif
mp-558469,Ag2PS3,1.9254,-0.245700197167034,0.0016688699001750002,1583.7793449917372,4.314293549341161,72,"['Ag', 'P', 'S']",4.6245,2.6991,Monoclinic,P2_1/c,False,data\candidates\cif\mp-558469.cif
mp-561822,Ag2PS3,1.440099999999999,-0.23667318376426003,0.010695883302950002,1024.148688117857,4.447849608136395,48,"['Ag', 'P', 'S']",4.7269,3.2868,Orthorhombic,P2_12_12_1,False,data\candidates\cif\mp-561822.cif
mp-13956,Ag2PSe3,1.186599999999999,-0.16940802690228102,0.0,1108.8818421155377,5.793370047018977,48,"['Ag', 'P', 'Se']",3.859,2.6724,Orthorhombic,P2_12_12_1,True,data\candidates\cif\mp-13956.cif
mp-667327,Ag2Pb8Cl4O7,2.2477,-1.381790716468252,0.00520407742857,1932.7861655986756,7.310081388744856,84,"['Ag', 'Cl', 'O', 'Pb']",5.2617,3.014,Monoclinic,P2_1/c,False,data\candidates\cif\mp-667327.cif
mp-20210,Ag2PbO2,1.3818000000000001,-0.817315429666662,0.0050141350666690005,176.20682525541724,8.574442803523121,10,"['Ag', 'O', 'Pb']",4.0983,2.7165,Monoclinic,C2/c,False,data\candidates\cif\mp-20210.cif
mp-1195817,Ag2Pd(NO2)4,1.840399999999999,-0.5840079503888881,0.044719970966664004,831.528579161653,4.043295823777951,60,"['Ag', 'N', 'O', 'Pd']",2.0902,0.24980000000000002,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1195817.cif
mp-1102900,Ag2S,1.183999999999999,-0.072879224270832,0.045494641666667,265.288278285437,6.204328485489086,12,"['Ag', 'S']",2.9976000000000003,1.8136,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1102900.cif
mp-1393712,Ag2S,1.2299,-0.10626627927083301,0.012107586666665001,129.09696057998443,6.374803924267926,6,"['Ag', 'S']",3.2102,1.9803000000000002,Monoclinic,Cm,False,data\candidates\cif\mp-1393712.cif
mp-2018369,Ag2S,1.5694,-0.11816704427083301,0.00020682166666500002,245.5575336082837,6.702851253011478,12,"['Ag', 'S']",6.537,4.9676,Monoclinic,P2_1/c,False,data\candidates\cif\mp-2018369.cif
mp-2025704,Ag2S,1.0891,-0.10503542927083401,0.013338436666664,136.10466800899007,6.046580348456434,6,"['Ag', 'S']",2.0381,0.9490000000000001,Monoclinic,P2_1/m,False,data\candidates\cif\mp-2025704.cif
